Habitat,Site,Quad,Date,Colony ID,Total area,Discolored area,Pigmented area,Percent discoloration,Genus_species,Months,DHW
FR,FR5,30m,1810,Leptoseris_mycetoseroides_1,66,12.36,53.64,18.72727273,Leptoseris_mycetoseroides,109,4.514368757
FR,FR5,30m,1810,Montipora_flabellata_1,0,0,0,#DIV/0!,Montipora_flabellata,109,4.514368757
FR,FR5,35m,1810,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,109,4.514368757
FR,FR5,40m,1810,Favites_abdita_1,0,0,0,#DIV/0!,Favites_abdita,109,4.514368757
FR,FR5,40m,1810,Goniastrea_stelligera_1,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR5,40m,1810,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR5,40m,1810,Montipora_patula_1,0,0,0,#DIV/0!,Montipora_patula,109,4.514368757
FR,FR5,40m,1810,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,109,4.514368757
FR,FR5,40m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,40m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,40m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,40m,1810,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,45m,1810,Favites_abdita_1,0,0,0,#DIV/0!,Favites_abdita,109,4.514368757
FR,FR5,45m,1810,Goniastrea_stelligera_1,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR5,45m,1810,Goniastrea_stelligera_3,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR5,45m,1810,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,109,4.514368757
FR,FR5,45m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,45m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,45m,1810,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,45m,1810,Pocillopora_meandrina_5,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,45m,1810,Pocillopora_meandrina_6,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,45m,1810,Pocillopora_meandrina_7,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,45m,1810,Pocillopora_meandrina_8,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,5m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,5m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR5,5m,1810,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,0m,1810,Astrea_curta_1,12.42,1.2,11.22,9.661835749,Astrea_curta,109,4.514368757
FR,FR7,0m,1810,Goniastrea_stelligera_1,8.99,0,8.99,0,Goniastrea_stelligera,109,4.514368757
FR,FR7,0m,1810,Goniastrea_stelligera_3,11.34,0.14,11.2,1.234567901,Goniastrea_stelligera,109,4.514368757
FR,FR7,0m,1810,Goniastrea_stelligera_5,23.37,5.73,17.64,24.51861361,Goniastrea_stelligera,109,4.514368757
FR,FR7,0m,1810,Hydnophora_microconos_1,147.04,58.91,88.13,40.06392818,Hydnophora_microconos,109,4.514368757
FR,FR7,0m,1810,Hydnophora_microconos_2,87.21,11.1,76.11,12.72789818,Hydnophora_microconos,109,4.514368757
FR,FR7,0m,1810,Pavona_chiriquiensis_1,6.81,0.58,6.23,8.516886931,Pavona_chiriquiensis,109,4.514368757
FR,FR7,0m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,10m,1810,Goniastrea_stelligera_1,41.47,7.98,33.49,19.24282614,Goniastrea_stelligera,109,4.514368757
FR,FR7,10m,1810,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR7,10m,1810,Hydnophora_microconos_1,0,0,0,#DIV/0!,Hydnophora_microconos,109,4.514368757
FR,FR7,10m,1810,Pocillopora_meandrina_2,217.66,21.13,196.53,9.707801158,Pocillopora_meandrina,109,4.514368757
FR,FR7,10m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,10m,1810,Porites_lobata_1,62.41,0,62.41,0,Porites_lobata,109,4.514368757
FR,FR7,15m,1810,Astrea_curta_1,0,0,0,#DIV/0!,Astrea_curta,109,4.514368757
FR,FR7,15m,1810,Astrea_curta_2,0,0,0,#DIV/0!,Astrea_curta,109,4.514368757
FR,FR7,15m,1810,Favites_abdita_2,0,0,0,#DIV/0!,Favites_abdita,109,4.514368757
FR,FR7,15m,1810,Favites_pentagona_1,279.04,0.12,278.92,0.043004587,Favites_pentagona,109,4.514368757
FR,FR7,15m,1810,Goniastrea_stelligera_1,76.42,0.7,75.72,0.915990578,Goniastrea_stelligera,109,4.514368757
FR,FR7,15m,1810,Goniastrea_stelligera_2,2.46,0.02,2.44,0.81300813,Goniastrea_stelligera,109,4.514368757
FR,FR7,15m,1810,Goniastrea_stelligera_3,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR7,15m,1810,Hydnophora_microconos_1,0,0,0,#DIV/0!,Hydnophora_microconos,109,4.514368757
FR,FR7,15m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,15m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,20m,1810,Astrea_curta_1,0,0,0,#DIV/0!,Astrea_curta,109,4.514368757
FR,FR7,20m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,20m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,25m,1810,Astrea_curta_1,0,0,0,#DIV/0!,Astrea_curta,109,4.514368757
FR,FR7,25m,1810,Goniastrea_stelligera_1,8.76,0,8.76,0,Goniastrea_stelligera,109,4.514368757
FR,FR7,25m,1810,Hydnophora_microconos_1,37.28,0,37.28,0,Hydnophora_microconos,109,4.514368757
FR,FR7,25m,1810,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,109,4.514368757
FR,FR7,25m,1810,Pavona_duerdeni_1,475.31,29.5,445.81,6.206475774,Pavona_duerdeni,109,4.514368757
FR,FR7,25m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,25m,1810,Porites_arnaudi_5,0,0,0,#DIV/0!,Porites_arnaudi,109,4.514368757
FR,FR7,25m,1810,Porites_lobata_1,567.58,55.67,511.91,9.808308961,Porites_lobata,109,4.514368757
FR,FR7,30m,1810,Astrea_curta_1,2.11,0.25,1.86,11.84834123,Astrea_curta,109,4.514368757
FR,FR7,30m,1810,Astrea_curta_2,4.04,0.08,3.96,1.98019802,Astrea_curta,109,4.514368757
FR,FR7,30m,1810,Astrea_curta_3,0,0,0,#DIV/0!,Astrea_curta,109,4.514368757
FR,FR7,30m,1810,Astrea_curta_4,0,0,0,#DIV/0!,Astrea_curta,109,4.514368757
FR,FR7,30m,1810,Favites_abdita_2,51.99,3.4,48.59,6.539719177,Favites_abdita,109,4.514368757
FR,FR7,30m,1810,Favites_pentagona_3,250.59,5.95,244.64,2.374396424,Favites_pentagona,109,4.514368757
FR,FR7,30m,1810,Goniastrea_stelligera_3,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR7,30m,1810,Goniastrea_stelligera_4,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR7,30m,1810,Hydnophora_microconos_1,0,0,0,#DIV/0!,Hydnophora_microconos,109,4.514368757
FR,FR7,30m,1810,Pavona_duerdeni_2,0,0,0,#DIV/0!,Pavona_duerdeni,109,4.514368757
FR,FR7,30m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,30m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,35m,1810,Porites_lobata_2,0,0,0,#DIV/0!,Porites_lobata,109,4.514368757
FR,FR7,40m,1810,Astrea_curta_3,0,0,0,#DIV/0!,Astrea_curta,109,4.514368757
FR,FR7,40m,1810,Favites_flexuosa_1,0,0,0,#DIV/0!,Favites_flexuosa,109,4.514368757
FR,FR7,40m,1810,Favites_pentagona_2,0,0,0,#DIV/0!,Favites_pentagona,109,4.514368757
FR,FR7,40m,1810,Goniastrea_stelligera_1,66.95,13.7,53.25,20.46303211,Goniastrea_stelligera,109,4.514368757
FR,FR7,40m,1810,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR7,40m,1810,Goniastrea_stelligera_3,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR7,40m,1810,Goniastrea_stelligera_4,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR7,40m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,40m,1810,Pocillopora_meandrina_2,126.88,0.4,126.48,0.315258512,Pocillopora_meandrina,109,4.514368757
FR,FR7,40m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,40m,1810,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,45m,1810,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR7,45m,1810,Goniastrea_stelligera_3,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR7,45m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,45m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,45m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,45m,1810,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR7,45m,1810,Pocillopora_meandrina_5,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,0m,1810,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR9,0m,1810,Goniastrea_stelligera_3,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR9,0m,1810,Hydnophora_microconos_1,0,0,0,#DIV/0!,Hydnophora_microconos,109,4.514368757
FR,FR9,0m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,0m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,0m,1810,Pocillopora_meandrina_3,34.79,0.07,34.72,0.201207243,Pocillopora_meandrina,109,4.514368757
FR,FR9,0m,1810,Pocillopora_meandrina_5,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,0m,1810,Stylophora_pistillata_1,0,0,0,#DIV/0!,Stylophora_pistillata,109,4.514368757
FR,FR9,0m,1810,Stylophora_pistillata_2,203.26,27.47,175.79,13.51471022,Stylophora_pistillata,109,4.514368757
FR,FR9,10m,1810,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR9,10m,1810,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,109,4.514368757
FR,FR9,10m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,10m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,10m,1810,Pocillopora_meandrina_3,61.81,1.48,60.33,2.394434558,Pocillopora_meandrina,109,4.514368757
FR,FR9,10m,1810,Pocillopora_meandrina_4,165.71,17.79,147.92,10.73562247,Pocillopora_meandrina,109,4.514368757
FR,FR9,10m,1810,Pocillopora_meandrina_5,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,10m,1810,Pocillopora_meandrina_6,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,10m,1810,Pocillopora_meandrina_7,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,10m,1810,Stylophora_pistillata_1,266.67,64.62,202.05,24.2321971,Stylophora_pistillata,109,4.514368757
FR,FR9,15m,1810,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
FR,FR9,15m,1810,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,109,4.514368757
FR,FR9,15m,1810,Pocillopora_meandrina_1,274.29,7.18,267.11,2.617667432,Pocillopora_meandrina,109,4.514368757
FR,FR9,15m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,15m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,15m,1810,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,15m,1810,Pocillopora_meandrina_5,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,15m,1810,Pocillopora_meandrina_6,385.33,0,385.33,0,Pocillopora_meandrina,109,4.514368757
FR,FR9,15m,1810,Pocillopora_meandrina_7,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,15m,1810,Pocillopora_meandrina_9,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,15m,1810,Stylophora_pistillata_2,0,0,0,#DIV/0!,Stylophora_pistillata,109,4.514368757
FR,FR9,15m,1810,Stylophora_pistillata_3,0,0,0,#DIV/0!,Stylophora_pistillata,109,4.514368757
FR,FR9,20m,1810,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,109,4.514368757
FR,FR9,20m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,20m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,20m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,25m,1810,Goniastrea_stelligera_1,14.08,0.45,13.63,3.196022727,Goniastrea_stelligera,109,4.514368757
FR,FR9,25m,1810,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,109,4.514368757
FR,FR9,25m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,25m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,30m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,30m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,30m,1810,Pocillopora_meandrina_5,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,30m,1810,Pocillopora_meandrina_6,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,30m,1810,Pocillopora_meandrina_8,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,35m,1810,Astrea_curta_2,0,0,0,#DIV/0!,Astrea_curta,109,4.514368757
FR,FR9,35m,1810,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,109,4.514368757
FR,FR9,35m,1810,Pavona_chiriquiensis_2,0,0,0,#DIV/0!,Pavona_chiriquiensis,109,4.514368757
FR,FR9,35m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,35m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,40m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,40m,1810,Pocillopora_meandrina_10,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,40m,1810,Pocillopora_meandrina_13,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,40m,1810,Pocillopora_meandrina_14,57.33,0,57.33,0,Pocillopora_meandrina,109,4.514368757
FR,FR9,40m,1810,Pocillopora_meandrina_2,432.74,0,432.74,0,Pocillopora_meandrina,109,4.514368757
FR,FR9,40m,1810,Pocillopora_meandrina_6,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,40m,1810,Pocillopora_meandrina_7,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,40m,1810,Pocillopora_meandrina_8,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,40m,1810,Porites_arnaudi_1,240.26,39,201.26,16.23241488,Porites_arnaudi,109,4.514368757
FR,FR9,5m,1810,Goniastrea_stelligera_1,101.79,32.33,69.46,31.76146969,Goniastrea_stelligera,109,4.514368757
FR,FR9,5m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,5m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,5m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,5m,1810,Pocillopora_meandrina_4,27.22,13.08,14.14,48.05290228,Pocillopora_meandrina,109,4.514368757
FR,FR9,5m,1810,Pocillopora_meandrina_6,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
FR,FR9,5m,1810,Pocillopora_meandrina_8,253.21,54.72,198.49,21.61052091,Pocillopora_meandrina,109,4.514368757
RT,RT1,0m,1810,Goniastrea_stelligera_1,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
RT,RT1,0m,1810,Pocillopora_meandrina_1,139.17,0,139.17,0,Pocillopora_meandrina,109,4.514368757
RT,RT1,10m,1810,Pocillopora_meandrina_2,95.42,1.86,93.56,1.949276881,Pocillopora_meandrina,109,4.514368757
RT,RT1,15m,1810,Goniastrea_stelligera_1,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
RT,RT1,15m,1810,Goniastrea_stelligera_3,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
RT,RT1,15m,1810,Goniastrea_stelligera_4,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
RT,RT1,15m,1810,Goniastrea_stelligera_5,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
RT,RT1,15m,1810,Goniastrea_stelligera_7,52.58,1.23,51.35,2.339292507,Goniastrea_stelligera,109,4.514368757
RT,RT1,15m,1810,Pocillopora_damicornis_1,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT1,15m,1810,Pocillopora_damicornis_2,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT1,15m,1810,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,15m,1810,Pocillopora_meandrina_5,90.91,0,90.91,0,Pocillopora_meandrina,109,4.514368757
RT,RT1,20m,1810,Goniastrea_stelligera_1,34.66,23.05,11.61,66.50317369,Goniastrea_stelligera,109,4.514368757
RT,RT1,20m,1810,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
RT,RT1,20m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,25m,1810,Goniastrea_stelligera_1,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
RT,RT1,25m,1810,Pocillopora_damicornis_2,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT1,25m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,25m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,30m,1810,Goniastrea_stelligera_1,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
RT,RT1,30m,1810,Pocillopora_damicornis_2,44.73,3.13,41.6,6.9975408,Pocillopora_damicornis,109,4.514368757
RT,RT1,30m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,35m,1810,Pocillopora_damicornis_3,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT1,35m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,40m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,45m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,45m,1810,Pocillopora_meandrina_2,75.8,45.19,30.61,59.61741425,Pocillopora_meandrina,109,4.514368757
RT,RT1,45m,1810,Pocillopora_meandrina_3,17.28,7.02,10.26,40.625,Pocillopora_meandrina,109,4.514368757
RT,RT1,45m,1810,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,45m,1810,Pocillopora_meandrina_5,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,45m,1810,Pocillopora_meandrina_6,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,45m,1810,Pocillopora_meandrina_7,114.2,30.69,83.51,26.87390543,Pocillopora_meandrina,109,4.514368757
RT,RT1,5m,1810,Goniastrea_stelligera_1,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
RT,RT1,5m,1810,Goniastrea_stelligera_2,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
RT,RT1,5m,1810,Goniastrea_stelligera_3,0,0,0,#DIV/0!,Goniastrea_stelligera,109,4.514368757
RT,RT1,5m,1810,Pocillopora_meandrina_1,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,5m,1810,Pocillopora_meandrina_2,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,5m,1810,Pocillopora_meandrina_3,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,5m,1810,Pocillopora_meandrina_4,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,5m,1810,Pocillopora_meandrina_5,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,5m,1810,Pocillopora_meandrina_6,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT1,5m,1810,Pocillopora_meandrina_7,0,0,0,#DIV/0!,Pocillopora_meandrina,109,4.514368757
RT,RT10,0m,1810,Acropora_hyacinthus_1,280.24,3.18,277.06,1.13474165,Acropora_hyacinthus,109,4.514368757
RT,RT10,10m,1810,Pocillopora_damicornis_1,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT10,30m,1810,Pavona_clavus_1,34.78,0,34.78,0,Pavona_clavus,109,4.514368757
RT,RT10,35m,1810,Astreopora_myriophthalma_1,0,0,0,#DIV/0!,Astreopora_myriophthalma,109,4.514368757
RT,RT10,40m,1810,Acropora_cerealis_1,0,0,0,#DIV/0!,Acropora_cerealis,109,4.514368757
RT,RT10,5m,1810,Pocillopora_damicornis_2,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT10,5m,1810,Pocillopora_damicornis_3,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT13,10m,1810,Pocillopora_damicornis_1,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT13,10m,1810,Pocillopora_damicornis_2,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT13,20m,1810,Acropora_hyacinthus_1,0,0,0,#DIV/0!,Acropora_hyacinthus,109,4.514368757
RT,RT13,20m,1810,Acropora_hyacinthus_3,70.59,3.1,67.49,4.391556878,Acropora_hyacinthus,109,4.514368757
RT,RT13,20m,1810,Pocillopora_damicornis_1,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT13,25m,1810,Pocillopora_damicornis_1,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT13,25m,1810,Pocillopora_damicornis_2,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT13,30m,1810,Astreopora_myriophthalma_1,564.08,17.89,546.19,3.171535952,Astreopora_myriophthalma,109,4.514368757
RT,RT13,30m,1810,Favites_pentagona_1,13.6,0,13.6,0,Favites_pentagona,109,4.514368757
RT,RT13,30m,1810,Pocillopora_damicornis_1,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT13,35m,1810,Pavona_chiriquiensis_1,0,0,0,#DIV/0!,Pavona_chiriquiensis,109,4.514368757
RT,RT13,35m,1810,Pocillopora_damicornis_1,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT13,35m,1810,Pocillopora_damicornis_3,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT13,40m,1810,Astreopora_myriophthalma_1,0,0,0,#DIV/0!,Astreopora_myriophthalma,109,4.514368757
RT,RT13,40m,1810,Astreopora_myriophthalma_2,0,0,0,#DIV/0!,Astreopora_myriophthalma,109,4.514368757
RT,RT13,45m,1810,Astrea_curta_1,0,0,0,#DIV/0!,Astrea_curta,109,4.514368757
RT,RT13,45m,1810,Pocillopora_damicornis_1,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT4,0m,1810,Pocillopora_damicornis_1,66.35,0.57,65.78,0.859080633,Pocillopora_damicornis,109,4.514368757
RT,RT4,0m,1810,Pocillopora_damicornis_2,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT4,15m,1810,Astreopora_myriophthalma_1,704.38,0.42,703.96,0.059626906,Astreopora_myriophthalma,109,4.514368757
RT,RT4,15m,1810,Astreopora_myriophthalma_2,11.56,0,11.56,0,Astreopora_myriophthalma,109,4.514368757
RT,RT4,20m,1810,Pocillopora_damicornis_1,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
RT,RT4,20m,1810,Pocillopora_damicornis_2,0,0,0,#DIV/0!,Pocillopora_damicornis,109,4.514368757
