Site,Quad,Date,Colony ID,Total area,Discolored area,Pigmented area,Percent discoloration
FR3,45m,1605,Pavona_chiriquiensis,137.15,2.57,134.58,1.873860736
FR3,45m,1605,Pocillopora_meandrina_12,63.62,0,63.62,0
FR3,45m,1605,Pocillopora_meandrina_2,11.97,0.32,11.65,2.673350042
FR3,45m,1605,Pocillopora_meandrina_6,442.76,45.12,397.64,10.19062246
FR3,45m,1605,Pocillopora_meandrina_8,248.56,0.72,247.84,0.289668491
FR3,45m,1605,Porites_lobata_1,19.69,0,19.69,0
FR3,45m,1605,Porites_superfusa,87.71,5.55,82.16,6.327670733
FR3,45m,1605,Stylophora_pistillata_1,184.14,9.77,174.37,5.305745628
FR3,45m,1609,Favites_abdita_1,29.45,0,29.45,0
FR3,45m,1609,Favites_abdita_2,11.78,0,11.78,0
FR3,45m,1609,Fungia_spp.,36.06,0,36.06,0
FR3,45m,1609,Goniastrea_stelligera_1,972.41,120.34,852.07,12.37543834
FR3,45m,1609,Goniastrea_stelligera_4,82.83,6.31,76.52,7.618012797
FR3,45m,1609,Montipora_aequituberculata,183.3,21.3,162,11.6202946
FR3,45m,1609,Pavona_chiriquiensis,156.62,6.79,149.83,4.335333929
FR3,45m,1609,Pocillopora_meandrina_12,5.8,0.08,5.72,1.379310345
FR3,45m,1609,Pocillopora_meandrina_13,7.03,0.19,6.84,2.702702703
FR3,45m,1609,Pocillopora_meandrina_2,7.26,1.41,5.85,19.4214876
FR3,45m,1609,Pocillopora_meandrina_6,405.05,39.8,365.25,9.825947414
FR3,45m,1609,Pocillopora_meandrina_8,241.32,0.12,241.2,0.049726504
FR3,45m,1609,Porites_arnaudi_4,127.27,0.85,126.42,0.667871454
FR3,45m,1609,Porites_lobata_1,21.99,0,21.99,0
FR3,45m,1609,Porites_superfusa,79.17,20,59.17,25.26209423
FR3,45m,1609,Stylophora_pistillata_1,181.84,16.78,165.06,9.227892653
FR3,45m,1609,Stylophora_pistillata_7,28.06,11.75,16.31,41.87455453
FR3,45m,1609,Stylophora_pistillata_8,3.93,0,3.93,0
FR3,45m,1709,Favites_abdita_2,7.56,0,7.56,0
FR3,45m,1709,Fungia_spp.,12.79,0,12.79,0
FR3,45m,1709,Goniastrea_stelligera_1,862.51,1.86,860.65,0.215649674
FR3,45m,1709,Goniastrea_stelligera_4,60.81,2.14,58.67,3.519158033
FR3,45m,1709,Montipora_aequituberculata,90.15,8.03,82.12,8.907376595
FR3,45m,1709,Pavona_chiriquiensis,162.42,9.09,153.33,5.596601404
FR3,45m,1709,Pocillopora_meandrina_12,50.93,0,50.93,0
FR3,45m,1709,Pocillopora_meandrina_2,17.02,2.2,14.82,12.92596945
FR3,45m,1709,Pocillopora_meandrina_6,315.92,4.61,311.31,1.459230185
FR3,45m,1709,Pocillopora_meandrina_8,258.55,0,258.55,0
FR3,45m,1709,Porites_arnaudi_4,79.72,0.78,78.94,0.978424486
FR3,45m,1709,Porites_superfusa,146.1,48.27,97.83,33.03901437
FR3,45m,1709,Stylophora_pistillata_1,258.93,10.49,248.44,4.051287993
FR3,45m,1810,Favites_abdita_2,13.13,0,13.13,0
FR3,45m,1810,Fungia_spp.,23.14,0,23.14,0
FR3,45m,1810,Goniastrea_stelligera_1,504.56,94.34,410.22,18.69747899
FR3,45m,1810,Goniastrea_stelligera_4,54.57,5.06,49.51,9.272494044
FR3,45m,1810,Montipora_aequituberculata,21.5,16.26,5.24,75.62790698
FR3,45m,1810,Pavona_chiriquiensis,27.33,0.31,27.02,1.134284669
FR3,45m,1810,Pocillopora_meandrina_12,18.2,2.31,15.89,12.69230769
FR3,45m,1810,Pocillopora_meandrina_6,337.45,1.39,336.06,0.411912876
FR3,45m,1810,Pocillopora_meandrina_8,332.49,3.62,328.87,1.088754549
FR3,45m,1810,Porites_arnaudi_4,87.76,36.1,51.66,41.1349134
FR3,45m,1810,Porites_superfusa,138.48,84.03,54.45,60.68024263
FR3,45m,1810,Stylophora_pistillata_1,144.48,25.85,118.63,17.89174972
FR3,45m,1810,Stylophora_pistillata_9,2.41,0.81,1.6,33.60995851
FR3,45m,1909,Goniastrea_stelligera_1,154.51,0.01,154.5,0.006472073
FR3,45m,1909,Goniastrea_stelligera_4,10.03,0.41,9.62,4.08773679
FR3,45m,1909,Pavona_chiriquiensis,20.85,0.42,20.43,2.014388489
FR3,45m,1909,Pocillopora_meandrina_6,355.13,31.12,324.01,8.762988202
FR3,45m,1909,Pocillopora_meandrina_8,90.66,18.78,71.88,20.71475844
FR3,45m,1909,Porites_arnaudi_4,120.94,8.63,112.31,7.135769803
FR3,45m,1909,Porites_superfusa,59.14,20.75,38.39,35.08623605
FR3,5m,909,Astrea_curta_1,50,11.28,38.72,22.56
FR3,5m,909,Astrea_curta_2,14.62,0,14.62,0
FR3,5m,909,Goniastrea_stelligera_1,179.57,46.56,133.01,25.92860723
FR3,5m,909,Montipora_aequituberculata,308,28.57,279.43,9.275974026
FR3,5m,909,Pavona_chiriquiensis,491.81,43.38,448.43,8.820479453
FR3,5m,909,Pavona_duerdeni_1,42.88,10.11,32.77,23.57742537
FR3,5m,909,Pocillopora_meandrina_1,122.97,2.39,120.58,1.943563471
FR3,5m,909,Pocillopora_meandrina_2,4.73,0.01,4.72,0.21141649
FR3,5m,909,Pocillopora_meandrina_3,14.7,2.62,12.08,17.82312925
FR3,5m,909,Pocillopora_meandrina_4,58.37,1.98,56.39,3.392153504
FR3,5m,909,Porites_arnaudi_1,162.6,45.45,117.15,27.95202952
FR3,5m,909,Porites_arnaudi_2,55.57,18.38,37.19,33.0754004
FR3,5m,909,Porites_arnaudi_4,23.82,0.59,23.23,2.47691016
FR3,5m,909,Porites_arnaudi_5,464.91,99.07,365.84,21.30950076
FR3,5m,909,Porites_lobata_3,77.77,0.73,77.04,0.938665295
FR3,5m,909,Porites_superfusa,279.77,159.51,120.26,57.01469064
FR3,5m,909,Stylophora_pistillata_1,7.1,1.03,6.07,14.50704225
FR3,5m,1004,Astrea_curta_1,38.74,0.68,38.06,1.755291688
FR3,5m,1004,Astrea_curta_2,20.85,0.04,20.81,0.191846523
FR3,5m,1004,Goniastrea_stelligera_1,174.56,2.11,172.45,1.208753437
FR3,5m,1004,Montipora_aequituberculata,304.97,14.31,290.66,4.692264813
FR3,5m,1004,Pavona_chiriquiensis,482.57,22.14,460.43,4.587935429
FR3,5m,1004,Pavona_duerdeni_1,46.63,14.98,31.65,32.12524126
FR3,5m,1004,Pocillopora_meandrina_1,136.39,3.33,133.06,2.441527971
FR3,5m,1004,Pocillopora_meandrina_3,23.03,2.91,20.12,12.63569257
FR3,5m,1004,Pocillopora_meandrina_4,85.01,2.44,82.57,2.870250559
FR3,5m,1004,Porites_arnaudi_1,191.25,42.3,148.95,22.11764706
FR3,5m,1004,Porites_arnaudi_4,31.49,0.81,30.68,2.572245157
FR3,5m,1004,Porites_arnaudi_5,583.93,10.71,573.22,1.834123953
FR3,5m,1004,Porites_arnaudi_6,25.31,1.11,24.2,4.385618333
FR3,5m,1004,Porites_arnaudi_7,33.71,13.38,20.33,39.69148621
FR3,5m,1004,Porites_lobata_3,62.95,3.4,59.55,5.401111994
FR3,5m,1004,Porites_superfusa,40.18,5.48,34.7,13.63862618
FR3,5m,1004,Stylophora_pistillata_1,8.16,0.02,8.14,0.245098039
FR3,5m,1007,Astrea_curta_1,36.4,14.46,21.94,39.72527473
FR3,5m,1007,Astrea_curta_2,32.13,0,32.13,0
FR3,5m,1007,Goniastrea_stelligera_1,194.33,13.15,181.18,6.766839911
FR3,5m,1007,Montipora_aequituberculata,308.93,11.81,297.12,3.822872495
FR3,5m,1007,Pavona_chiriquiensis,302.49,83.01,219.48,27.4422295
FR3,5m,1007,Pavona_duerdeni_1,42.3,12.85,29.45,30.37825059
FR3,5m,1007,Pocillopora_meandrina_1,135.31,10.45,124.86,7.72300643
FR3,5m,1007,Pocillopora_meandrina_4,55.5,3.8,51.7,6.846846847
FR3,5m,1007,Pocillopora_meandrina_5,11.47,2,9.47,17.43679163
FR3,5m,1007,Porites_arnaudi_1,166.61,43.93,122.68,26.36696477
FR3,5m,1007,Porites_arnaudi_4,5.61,0,5.61,0
FR3,5m,1007,Porites_arnaudi_5,588.43,140.1,448.33,23.80911918
FR3,5m,1007,Porites_arnaudi_6,19.03,7.81,11.22,41.04046243
FR3,5m,1007,Porites_arnaudi_7,54.83,53.64,1.19,97.8296553
FR3,5m,1007,Porites_lobata_3,62.25,3.31,58.94,5.317269076
FR3,5m,1007,Porites_superfusa,30.48,15.48,15,50.78740157
FR3,5m,1007,Stylophora_pistillata_1,12.03,0.01,12.02,0.08312552
FR3,5m,1010,Astrea_curta_1,33.33,0.53,32.8,1.590159016
FR3,5m,1010,Astrea_curta_2,16.15,0.79,15.36,4.891640867
FR3,5m,1010,Fungia_spp.,2.05,0,2.05,0
FR3,5m,1010,Goniastrea_stelligera_1,163.95,4.31,159.64,2.628850259
FR3,5m,1010,Montipora_aequituberculata,310.15,4.26,305.89,1.373528938
FR3,5m,1010,Pavona_chiriquiensis,396.66,4.3,392.36,1.084051833
FR3,5m,1010,Pavona_duerdeni_1,11.59,0,11.59,0
FR3,5m,1010,Pocillopora_meandrina_1,55.31,19.39,35.92,35.05695173
FR3,5m,1010,Pocillopora_meandrina_4,9.18,0,9.18,0
FR3,5m,1010,Pocillopora_meandrina_5,11.34,0.22,11.12,1.940035273
FR3,5m,1010,Porites_arnaudi_1,145.79,80.66,65.13,55.32615406
FR3,5m,1010,Porites_arnaudi_4,11.99,0.62,11.37,5.170975813
FR3,5m,1010,Porites_arnaudi_5,482.4,3.5,478.9,0.725538972
FR3,5m,1010,Porites_arnaudi_6,25.3,0.24,25.06,0.948616601
FR3,5m,1010,Porites_arnaudi_7,89.66,58.89,30.77,65.68146331
FR3,5m,1010,Porites_lobata_3,67.52,10.25,57.27,15.1806872
FR3,5m,1010,Porites_superfusa,30.75,9.52,21.23,30.95934959
FR3,5m,1010,Stylophora_pistillata_1,13.79,0,13.79,0
FR3,5m,1105,Astrea_curta_2,37.81,0.01,37.8,0.02644803
FR3,5m,1105,Goniastrea_stelligera_1,204.21,40.67,163.54,19.91577298
FR3,5m,1105,Montipora_aequituberculata,272.3,7.82,264.48,2.871832538
FR3,5m,1105,Pavona_chiriquiensis,630.18,91.99,538.19,14.59741661
FR3,5m,1105,Pavona_duerdeni_1,70.34,36.46,33.88,51.83394939
FR3,5m,1105,Pocillopora_meandrina_1,23.51,0.77,22.74,3.275202042
FR3,5m,1105,Pocillopora_meandrina_4,151.58,18.46,133.12,12.17838765
FR3,5m,1105,Pocillopora_meandrina_5,18.72,0.02,18.7,0.106837607
FR3,5m,1105,Porites_arnaudi_1,189.13,72.85,116.28,38.51847935
FR3,5m,1105,Porites_arnaudi_4,11.43,0.02,11.41,0.174978128
FR3,5m,1105,Porites_arnaudi_5,666.39,167.99,498.4,25.20896172
FR3,5m,1105,Porites_arnaudi_6,82.09,8.96,73.13,10.91484956
FR3,5m,1105,Porites_arnaudi_7,146.35,38.76,107.59,26.48445507
FR3,5m,1105,Porites_lobata_3,97.17,1.88,95.29,1.934753525
FR3,5m,1105,Porites_superfusa,59.9,20.79,39.11,34.70784641
FR3,5m,1105,Stylophora_pistillata_1,26.31,0.43,25.88,1.634359559
FR3,5m,1109,Astrea_curta_2,34.6,0,34.6,0
FR3,5m,1109,Astrea_curta_3,29.56,2.07,27.49,7.00270636
FR3,5m,1109,Goniastrea_stelligera_1,201.04,10.72,190.32,5.332272185
FR3,5m,1109,Montipora_aequituberculata,264.86,7.93,256.93,2.994034584
FR3,5m,1109,Pavona_chiriquiensis,567.77,28.9,538.87,5.090089297
FR3,5m,1109,Pavona_duerdeni_1,69.7,8.14,61.56,11.67862267
FR3,5m,1109,Pocillopora_meandrina_1,24.93,1.53,23.4,6.137184116
FR3,5m,1109,Pocillopora_meandrina_4,184.16,0.72,183.44,0.390964379
FR3,5m,1109,Pocillopora_meandrina_5,19.26,1.8,17.46,9.345794393
FR3,5m,1109,Pocillopora_meandrina_6,3.81,2.08,1.73,54.59317585
FR3,5m,1109,Porites_arnaudi_1,180.81,51.44,129.37,28.44975389
FR3,5m,1109,Porites_arnaudi_4,11.01,0.01,11,0.090826521
FR3,5m,1109,Porites_arnaudi_5,665.71,3.15,662.56,0.473179012
FR3,5m,1109,Porites_arnaudi_6,90.72,5.98,84.74,6.591710758
FR3,5m,1109,Porites_arnaudi_7,179.33,70.65,108.68,39.39664306
FR3,5m,1109,Porites_lobata_3,91.6,4.68,86.92,5.109170306
FR3,5m,1109,Porites_superfusa,94.76,36.32,58.44,38.32840861
FR3,5m,1109,Stylophora_pistillata_1,28.11,0.27,27.84,0.960512273
FR3,5m,1206,Astrea_curta_2,40.12,0.07,40.05,0.17447657
FR3,5m,1206,Astrea_curta_3,23.93,0,23.93,0
FR3,5m,1206,Goniastrea_stelligera_1,205.36,56.32,149.04,27.42500974
FR3,5m,1206,Montipora_aequituberculata,313.2,62.48,250.72,19.94891443
FR3,5m,1206,Pavona_chiriquiensis,431.59,25.65,405.94,5.943140481
FR3,5m,1206,Pavona_duerdeni_1,50.47,19.09,31.38,37.82445017
FR3,5m,1206,Pocillopora_meandrina_4,180.71,32.06,148.65,17.7411322
FR3,5m,1206,Pocillopora_meandrina_6,9.19,3.8,5.39,41.34929271
FR3,5m,1206,Porites_arnaudi_1,288.87,136.29,152.58,47.18039256
FR3,5m,1206,Porites_arnaudi_4,17.01,1.16,15.85,6.819517931
FR3,5m,1206,Porites_arnaudi_5,699.11,7.14,691.97,1.021298508
FR3,5m,1206,Porites_arnaudi_7,144.61,27.48,117.13,19.00283521
FR3,5m,1206,Porites_lobata_3,118.36,10.72,107.64,9.05711389
FR3,5m,1206,Porites_superfusa,104.26,25.75,78.51,24.69787071
FR3,5m,1206,Stylophora_pistillata_1,31.22,0.78,30.44,2.498398463
FR3,5m,1209,Astrea_curta_2,60.56,0,60.56,0
FR3,5m,1209,Astrea_curta_3,4.41,0.02,4.39,0.453514739
FR3,5m,1209,Goniastrea_stelligera_1,186.73,5.8,180.93,3.106089006
FR3,5m,1209,Montipora_aequituberculata,260.26,0.4,259.86,0.153692461
FR3,5m,1209,Pavona_chiriquiensis,315.08,11.75,303.33,3.729211629
FR3,5m,1209,Pavona_duerdeni_1,69.77,16.53,53.24,23.69213129
FR3,5m,1209,Pocillopora_meandrina_4,265.79,8.02,257.77,3.017419767
FR3,5m,1209,Pocillopora_meandrina_6,10.6,0.13,10.47,1.226415094
FR3,5m,1209,Porites_arnaudi_1,356.05,7.94,348.11,2.230023873
FR3,5m,1209,Porites_arnaudi_4,11.43,0,11.43,0
FR3,5m,1209,Porites_arnaudi_5,873.24,10.39,862.85,1.189821813
FR3,5m,1209,Porites_arnaudi_7,226.65,7.7,218.95,3.397308626
FR3,5m,1209,Porites_lobata_3,162.25,2.74,159.51,1.688751926
FR3,5m,1209,Porites_superfusa,122.69,25.83,96.86,21.05306056
FR3,5m,1209,Stylophora_pistillata_1,32.37,0.07,32.3,0.216249614
FR3,5m,1307,Astrea_curta_2,73.11,0.08,73.03,0.109424155
FR3,5m,1307,Goniastrea_stelligera_1,168.04,9.77,158.27,5.814091883
FR3,5m,1307,Montipora_aequituberculata,210.18,32.52,177.66,15.47245218
FR3,5m,1307,Pavona_chiriquiensis,351.01,18.38,332.63,5.236318054
FR3,5m,1307,Pavona_duerdeni_1,45.42,4.61,40.81,10.14971378
FR3,5m,1307,Pocillopora_meandrina_4,350.61,25.21,325.4,7.190325433
FR3,5m,1307,Pocillopora_meandrina_6,20.43,5.77,14.66,28.24278023
FR3,5m,1307,Porites_arnaudi_1,204.09,42.7,161.39,20.92214219
FR3,5m,1307,Porites_arnaudi_4,47.55,4.5,43.05,9.463722397
FR3,5m,1307,Porites_arnaudi_5,990.26,35.58,954.68,3.592995779
FR3,5m,1307,Porites_arnaudi_7,46.74,31.19,15.55,66.73085152
FR3,5m,1307,Porites_lobata_3,152.54,7.81,144.73,5.119968533
FR3,5m,1307,Porites_superfusa,121.58,53.07,68.51,43.65027143
FR3,5m,1307,Stylophora_pistillata_1,40.52,0.48,40.04,1.184600197
FR3,5m,1409,Astrea_curta_2,21.83,0.17,21.66,0.778744847
FR3,5m,1409,Fungia_spp.,4.77,0,4.77,0
FR3,5m,1409,Goniastrea_stelligera_1,188.82,1.45,187.37,0.767927126
FR3,5m,1409,Montipora_aequituberculata,152.9,18.91,133.99,12.3675605
FR3,5m,1409,Pavona_chiriquiensis,327.07,25.8,301.27,7.888219647
FR3,5m,1409,Pavona_duerdeni_1,83.87,8.41,75.46,10.02742339
FR3,5m,1409,Pocillopora_meandrina_4,198.33,0,198.33,0
FR3,5m,1409,Pocillopora_meandrina_6,7.82,3.73,4.09,47.69820972
FR3,5m,1409,Porites_arnaudi_1,345.07,89.68,255.39,25.98892978
FR3,5m,1409,Porites_arnaudi_4,5.55,0,5.55,0
FR3,5m,1409,Porites_arnaudi_5,960.54,6.71,953.83,0.69856539
FR3,5m,1409,Porites_arnaudi_7,397.06,63.12,333.94,15.89684179
FR3,5m,1409,Porites_lobata_3,142.67,2.22,140.45,1.55603841
FR3,5m,1409,Porites_superfusa,119.11,59.94,59.17,50.32323063
FR3,5m,1409,Stylophora_pistillata_1,34.54,1.99,32.55,5.761436016
FR3,5m,1509,Astrea_curta_2,42.52,0.98,41.54,2.304797742
FR3,5m,1509,Goniastrea_stelligera_1,241.72,5.16,236.56,2.134701307
FR3,5m,1509,Montipora_aequituberculata,306.86,37.04,269.82,12.07065111
FR3,5m,1509,Pavona_chiriquiensis,203.73,6.53,197.2,3.205222599
FR3,5m,1509,Pavona_duerdeni_1,92.42,31.91,60.51,34.52715862
FR3,5m,1509,Pocillopora_meandrina_4,181.99,48.51,133.48,26.65531073
FR3,5m,1509,Pocillopora_meandrina_6,2.17,0.15,2.02,6.912442396
FR3,5m,1509,Porites_arnaudi_1,364.86,132,232.86,36.17826015
FR3,5m,1509,Porites_arnaudi_4,23.86,3.18,20.68,13.32774518
FR3,5m,1509,Porites_arnaudi_5,815.88,260.65,555.23,31.94710006
FR3,5m,1509,Porites_arnaudi_7,507.28,136.89,370.39,26.98509699
FR3,5m,1509,Porites_arnaudi_8,7.53,0,7.53,0
FR3,5m,1509,Porites_lobata_3,148.8,0.75,148.05,0.504032258
FR3,5m,1509,Porites_superfusa,112.8,21.22,91.58,18.81205674
FR3,5m,1509,Stylophora_pistillata_1,49.71,13.31,36.4,26.77529672
FR3,5m,1605,Astrea_curta_2,35.41,0.22,35.19,0.62129342
FR3,5m,1605,Fungia_spp.,5.87,0,5.87,0
FR3,5m,1605,Goniastrea_stelligera_1,244.8,2.28,242.52,0.931372549
FR3,5m,1605,Montipora_aequituberculata,20.76,0,20.76,0
FR3,5m,1605,Pavona_chiriquiensis,283.34,7.79,275.55,2.749347074
FR3,5m,1605,Pavona_duerdeni_1,93.36,1.46,91.9,1.563838903
FR3,5m,1605,Pocillopora_meandrina_4,288.66,5.12,283.54,1.773713019
FR3,5m,1605,Pocillopora_meandrina_6,7.87,0.14,7.73,1.778907243
FR3,5m,1605,Porites_arnaudi_1,285.85,14.77,271.08,5.167045653
FR3,5m,1605,Porites_arnaudi_4,33.71,0,33.71,0
FR3,5m,1605,Porites_arnaudi_5,754.52,5.01,749.51,0.663998304
FR3,5m,1605,Porites_arnaudi_7,427.27,91.69,335.58,21.45949868
FR3,5m,1605,Porites_lobata_3,128.31,0.18,128.13,0.140285247
FR3,5m,1605,Porites_superfusa,25.28,0.62,24.66,2.452531646
FR3,5m,1605,Stylophora_pistillata_1,53.11,0.16,52.95,0.301261533
FR3,5m,1609,Astrea_curta_2,28.43,2.1,26.33,7.386563489
FR3,5m,1609,Fungia_spp.,10.51,1.95,8.56,18.55375833
FR3,5m,1609,Goniastrea_stelligera_1,220.15,118.57,101.58,53.85873268
FR3,5m,1609,Montipora_aequituberculata,17.19,0,17.19,0
FR3,5m,1609,Pavona_chiriquiensis,267.39,22.13,245.26,8.276300535
FR3,5m,1609,Pavona_duerdeni_1,96.96,47.93,49.03,49.43275578
FR3,5m,1609,Pocillopora_meandrina_4,276.36,119.98,156.38,43.41438703
FR3,5m,1609,Pocillopora_meandrina_6,13.68,2.98,10.7,21.78362573
FR3,5m,1609,Porites_arnaudi_1,235.92,168.23,67.69,71.30807053
FR3,5m,1609,Porites_arnaudi_4,10.46,0.01,10.45,0.095602294
FR3,5m,1609,Porites_arnaudi_5,794.75,212.36,582.39,26.72035231
FR3,5m,1609,Porites_arnaudi_7,701.32,538.26,163.06,76.74955798
FR3,5m,1609,Porites_lobata_3,108.07,5.42,102.65,5.015267882
FR3,5m,1609,Porites_superfusa,24.44,6.85,17.59,28.02782324
FR3,5m,1609,Stylophora_pistillata_1,49.07,6.86,42.21,13.98002853
FR3,5m,1709,Astrea_curta_2,34.21,0,34.21,0
FR3,5m,1709,Fungia_spp.,13.24,0.21,13.03,1.586102719
FR3,5m,1709,Montipora_aequituberculata,62.36,2.42,59.94,3.880692752
FR3,5m,1709,Pavona_chiriquiensis,144.12,2.98,141.14,2.067721343
FR3,5m,1709,Pavona_duerdeni_1,86.85,1.43,85.42,1.646516983
FR3,5m,1709,Pocillopora_meandrina_4,107.73,0.93,106.8,0.863269284
FR3,5m,1709,Porites_arnaudi_1,191.3,5.4,185.9,2.822791427
FR3,5m,1709,Porites_arnaudi_4,31.67,0.09,31.58,0.284180613
FR3,5m,1709,Porites_arnaudi_5,316.3,1.02,315.28,0.32247866
FR3,5m,1709,Porites_arnaudi_7,390.68,8.6,382.08,2.201290058
FR3,5m,1709,Porites_lobata_3,59.81,0.32,59.49,0.535027587
FR3,5m,1709,Porites_superfusa,29.47,1.99,27.48,6.752629793
FR3,5m,1709,Stylophora_pistillata_1,47.88,0.28,47.6,0.584795322
FR3,5m,1810,Astrea_curta_2,8.11,0,8.11,0
FR3,5m,1810,Fungia_spp.,2.66,0,2.66,0
FR3,5m,1810,Montipora_aequituberculata,1.9,0.03,1.87,1.578947368
FR3,5m,1810,Pavona_duerdeni_1,3.25,0,3.25,0
FR3,5m,1810,Pocillopora_meandrina_4,161.72,3.41,158.31,2.108582736
FR3,5m,1810,Porites_arnaudi_1,175.58,39.9,135.68,22.7246839
FR3,5m,1810,Porites_arnaudi_5,271.7,73.06,198.64,26.88995215
FR3,5m,1810,Porites_arnaudi_7,421.81,27.05,394.76,6.412839904
FR3,5m,1810,Porites_lobata_3,42.63,0.01,42.62,0.023457659
FR3,5m,1810,Porites_superfusa,10.84,0.01,10.83,0.092250923
FR3,5m,1909,Pavona_duerdeni_1,8.76,1.43,7.33,16.32420091
FR3,5m,1909,Pocillopora_meandrina_4,363.26,2.14,361.12,0.589109729
FR3,5m,1909,Porites_arnaudi_1,111.92,57.41,54.51,51.29556826
FR3,5m,1909,Porites_arnaudi_5,662.7,49.82,612.88,7.517730496
FR3,5m,1909,Porites_arnaudi_7,266.02,0.83,265.19,0.312006616
FR3,5m,1909,Porites_lobata_3,32.39,0,32.39,0
FR5,0m,909,Astrea_curta_1,21.47,0.59,20.88,2.748020494
FR5,0m,909,Pocillopora_meandrina_1,5.85,0.06,5.79,1.025641026
FR5,0m,909,Pocillopora_meandrina_2,203.53,0.11,203.42,0.054046087
FR5,0m,909,Pocillopora_meandrina_3,15.09,0.04,15.05,0.265076209
FR5,0m,909,Pocillopora_meandrina_4,152.5,0.36,152.14,0.236065574
FR5,0m,909,Pocillopora_meandrina_5,44.01,4.96,39.05,11.27016587
FR5,0m,909,Pocillopora_meandrina_6,6.44,0.52,5.92,8.074534161
FR5,0m,909,Porites_arnaudi_1,72.44,0.65,71.79,0.897294313
FR5,0m,909,Porites_superfusa,221.52,44.95,176.57,20.29162152
FR5,0m,1004,Astrea_curta_1,26.79,0.28,26.51,1.045166107
FR5,0m,1004,Fungia_spp.,29.69,0.1,29.59,0.336813742
FR5,0m,1004,Pocillopora_meandrina_1,13.79,0.71,13.08,5.148658448
FR5,0m,1004,Pocillopora_meandrina_10,3.85,0,3.85,0
FR5,0m,1004,Pocillopora_meandrina_2,226.7,0.04,226.66,0.017644464
FR5,0m,1004,Pocillopora_meandrina_3,42.13,0.8,41.33,1.898884405
FR5,0m,1004,Pocillopora_meandrina_4,169.75,0.16,169.59,0.094256259
FR5,0m,1004,Pocillopora_meandrina_5,68.78,0.82,67.96,1.192207037
FR5,0m,1004,Pocillopora_meandrina_6,12.35,0.02,12.33,0.16194332
FR5,0m,1004,Pocillopora_meandrina_7,12.4,0.09,12.31,0.725806452
FR5,0m,1004,Pocillopora_meandrina_8,20.61,0.33,20.28,1.601164483
FR5,0m,1004,Pocillopora_meandrina_9,3,0,3,0
FR5,0m,1004,Porites_arnaudi_1,114.36,0.54,113.82,0.472193075
FR5,0m,1004,Porites_arnaudi_2,13.55,0.97,12.58,7.158671587
FR5,0m,1004,Porites_superfusa,138.04,13.42,124.62,9.721819762
FR5,0m,1007,Astrea_curta_1,27.87,1.19,26.68,4.269824184
FR5,0m,1007,Fungia_spp.,40.77,0.01,40.76,0.024527839
FR5,0m,1007,Pocillopora_meandrina_1,14.95,0,14.95,0
FR5,0m,1007,Pocillopora_meandrina_10,3.82,0,3.82,0
FR5,0m,1007,Pocillopora_meandrina_11,1.31,0,1.31,0
FR5,0m,1007,Pocillopora_meandrina_12,12.92,0.89,12.03,6.888544892
FR5,0m,1007,Pocillopora_meandrina_2,248.79,0.06,248.73,0.024116725
FR5,0m,1007,Pocillopora_meandrina_3,18.07,0.01,18.06,0.055340343
FR5,0m,1007,Pocillopora_meandrina_4,202.62,0,202.62,0
FR5,0m,1007,Pocillopora_meandrina_5,92.36,0.02,92.34,0.021654396
FR5,0m,1007,Pocillopora_meandrina_7,16.05,0,16.05,0
FR5,0m,1007,Pocillopora_meandrina_8,9.72,0,9.72,0
FR5,0m,1007,Pocillopora_meandrina_9,5.9,0.12,5.78,2.033898305
FR5,0m,1007,Porites_arnaudi_1,133.5,0.02,133.48,0.014981273
FR5,0m,1007,Porites_superfusa,148.03,13.15,134.88,8.883334459
FR5,0m,1105,Astrea_curta_1,33.07,0.04,33.03,0.120955549
FR5,0m,1105,Astrea_curta_2,8.15,0.18,7.97,2.208588957
FR5,0m,1105,Fungia_spp.,39.46,0.19,39.27,0.481500253
FR5,0m,1105,Montipora_patula,20.02,1.7,18.32,8.491508492
FR5,0m,1105,Pocillopora_meandrina_1,41.45,0,41.45,0
FR5,0m,1105,Pocillopora_meandrina_11,8.84,0.25,8.59,2.828054299
FR5,0m,1105,Pocillopora_meandrina_13,3.15,0.59,2.56,18.73015873
FR5,0m,1105,Pocillopora_meandrina_2,303.5,0.05,303.45,0.016474465
FR5,0m,1105,Pocillopora_meandrina_3,84.97,0.06,84.91,0.070613158
FR5,0m,1105,Pocillopora_meandrina_4,176.4,0,176.4,0
FR5,0m,1105,Pocillopora_meandrina_5,115.82,0.06,115.76,0.051804524
FR5,0m,1105,Pocillopora_meandrina_7,19.95,0,19.95,0
FR5,0m,1105,Pocillopora_meandrina_9,17.36,0.3,17.06,1.728110599
FR5,0m,1105,Porites_arnaudi_1,186.29,0.53,185.76,0.284502657
FR5,0m,1105,Porites_superfusa,233.24,32.39,200.85,13.88698336
FR5,0m,1109,Fungia_spp.,49.03,0.28,48.75,0.571078931
FR5,0m,1109,Montipora_patula,34.81,5.45,29.36,15.65642057
FR5,0m,1109,Pocillopora_meandrina_1,42.85,0,42.85,0
FR5,0m,1109,Pocillopora_meandrina_13,5.38,1.18,4.2,21.9330855
FR5,0m,1109,Pocillopora_meandrina_14,22.81,0.1,22.71,0.438404209
FR5,0m,1109,Pocillopora_meandrina_15,7.72,0,7.72,0
